account_id,churn_flag,churn_probability,risk_level,plan_tier,industry,mrr_amount,arr_amount,billing_frequency,expected_mrr_at_risk,expected_arr_at_risk,top_risk_increasing,top_risk_decreasing,top_feature,action_category,suggested_action,urgency
A-9174e0,False,0.2302195372149487,Low,Basic,Cybersecurity,7363,88356,annual,1695.1064525136674,20341.27743016401,total_usage_count (+0.775); tenure_months (+0.742); tenure_days (+0.740),total_errors (-1.305); engagement_trend_ratio (-0.999); upgrade_flag (-0.348),total_usage_count,Engagement,Usage education — send feature tips or a re-onboarding session to lift day-to-day usage,No action needed
A-a1bbb6,False,0.401467891425318,Medium,Basic,DevTools,0,0,annual,0.0,0.0,engagement_trend_ratio (+1.108); industry_DevTools (+0.654); country_CA (+0.256),tenure_months (-0.844); tenure_days (-0.843); total_usage_count (-0.487),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,Monitor / act within the month
A-c45b23,False,0.2956166004146273,Low,Basic,FinTech,5174,62088,annual,1529.5202905452816,18354.24348654338,total_usage_count (+0.353); country_UK (+0.227); industry_FinTech (+0.185),country_US (-0.312); tenure_months (-0.201); tenure_days (-0.201),total_usage_count,Engagement,Usage education — send feature tips or a re-onboarding session to lift day-to-day usage,No action needed
A-02cd81,False,0.626425587050878,Medium,Basic,HealthTech,2156,25872,annual,1350.573565681693,16206.882788180315,total_usage_count (+0.755); industry_HealthTech (+0.358); country_IN (+0.328),engagement_trend_ratio (-0.434); country_US (-0.312); industry_DevTools (-0.195),total_usage_count,Engagement,Usage education — send feature tips or a re-onboarding session to lift day-to-day usage,Monitor / act within the month
A-ee42db,False,0.3688580081046228,Medium,Enterprise,EdTech,570,6840,monthly,210.24906461963505,2522.98877543562,engagement_trend_ratio (+1.296); country_DE (+0.814); days_since_last_activity (+0.173),tenure_months (-0.792); tenure_days (-0.791); country_US (-0.312),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,Monitor / act within the month
A-432483,False,0.92863553756499,High,Pro,Cybersecurity,1519,18228,annual,1410.5973815612197,16927.168578734636,engagement_trend_ratio (+5.300); country_US (+0.200); referral_source_organic (+0.082),tenure_months (-0.995); tenure_days (-0.993); industry_DevTools (-0.195),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,Act this week
A-9208f0,True,0.509890206897656,Medium,Pro,EdTech,0,0,annual,0.0,0.0,engagement_trend_ratio (+1.968); country_US (+0.200); total_usage_count (+0.185),tenure_months (-0.615); tenure_days (-0.614); referral_source_organic (-0.222),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,Monitor / act within the month
A-98a59a,False,0.353760970802789,Medium,Enterprise,FinTech,2744,32928,annual,970.7201038828532,11648.641246594236,engagement_trend_ratio (+0.911); days_since_last_activity (+0.240); country_UK (+0.227),tenure_months (-0.529); tenure_days (-0.528); country_US (-0.312),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,Monitor / act within the month
A-fe79a5,False,0.4406840598052732,Medium,Basic,HealthTech,1791,21492,annual,789.2651511112443,9471.181813334932,total_errors (+0.370); industry_HealthTech (+0.358); country_IN (+0.328),total_usage_count (-0.608); country_US (-0.312); engagement_trend_ratio (-0.246),total_errors,Support/Technical,Technical support outreach — elevated error activity; proactively offer troubleshooting help,Monitor / act within the month
A-726cfa,False,0.5521662723633406,Medium,Pro,DevTools,7562,90744,monthly,4175.481351611582,50105.77621933898,total_usage_count (+1.963); engagement_trend_ratio (+0.736); industry_DevTools (+0.654),total_errors (-0.696); tenure_months (-0.618); tenure_days (-0.616),total_usage_count,Engagement,Usage education — send feature tips or a re-onboarding session to lift day-to-day usage,Monitor / act within the month
A-c43359,False,0.3332189687331536,Medium,Pro,FinTech,722,8664,monthly,240.5840954253369,2887.0091451040425,tenure_months (+0.695); tenure_days (+0.694); days_since_last_activity (+0.213),engagement_trend_ratio (-0.833); upgrade_flag (-0.348); referral_source_organic (-0.222),tenure_months,Relationship,Loyalty/retention check-in — tenure-related risk signal; a relationship-focused outreach from account management,Monitor / act within the month
A-271f46,True,0.819073160994424,High,Pro,DevTools,9154,109848,monthly,7497.795715742957,89973.54858891548,engagement_trend_ratio (+2.124); industry_DevTools (+0.654); total_errors (+0.408),tenure_months (-0.612); tenure_days (-0.611); total_usage_count (-0.460),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,Act this week
A-157070,False,0.645367937765684,Medium,Pro,FinTech,722,8664,annual,465.9556510668239,5591.467812801886,total_usage_count (+0.802); engagement_trend_ratio (+0.727); days_since_last_activity (+0.200),tenure_months (-0.276); tenure_days (-0.276); industry_DevTools (-0.195),total_usage_count,Engagement,Usage education — send feature tips or a re-onboarding session to lift day-to-day usage,Monitor / act within the month
A-40a557,False,0.1909162192801588,Low,Pro,Cybersecurity,3184,38208,monthly,607.8772421880257,7294.5269062563075,total_errors (+0.370); days_since_last_activity (+0.173); referral_source_organic (+0.082),total_usage_count (-0.347); country_US (-0.312); tenure_months (-0.214),total_errors,Support/Technical,Technical support outreach — elevated error activity; proactively offer troubleshooting help,No action needed
A-66224b,False,0.6313517491919285,Medium,Pro,HealthTech,0,0,annual,0.0,0.0,tenure_months (+0.619); tenure_days (+0.618); total_usage_count (+0.529),engagement_trend_ratio (-0.967); industry_DevTools (-0.195); seats (-0.183),tenure_months,Relationship,Loyalty/retention check-in — tenure-related risk signal; a relationship-focused outreach from account management,Monitor / act within the month
A-91e948,False,0.1368114247521527,Low,Basic,EdTech,8159,97908,monthly,1116.244414552814,13394.932974633766,engagement_trend_ratio (+1.262); total_errors (+0.408); days_since_last_activity (+0.173),tenure_months (-1.016); tenure_days (-1.014); clv_proxy (-0.402),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,No action needed
A-104f1a,False,0.5275406216841825,Medium,Pro,Cybersecurity,646,7752,monthly,340.7912416079819,4089.4948992957834,tenure_months (+0.458); tenure_days (+0.457); referral_source_other (+0.211),engagement_trend_ratio (-0.567); total_usage_count (-0.206); industry_DevTools (-0.195),tenure_months,Relationship,Loyalty/retention check-in — tenure-related risk signal; a relationship-focused outreach from account management,Monitor / act within the month
A-7988d1,False,0.456373445729846,Medium,Basic,Cybersecurity,0,0,monthly,0.0,0.0,engagement_trend_ratio (+0.445); referral_source_other (+0.211); country_US (+0.200),industry_DevTools (-0.195); tenure_months (-0.170); tenure_days (-0.169),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,Monitor / act within the month
A-faa28c,False,0.4337542030466662,Medium,Enterprise,HealthTech,2352,28224,monthly,1020.1898855657588,12242.278626789106,total_usage_count (+0.368); industry_HealthTech (+0.358); days_since_last_activity (+0.200),engagement_trend_ratio (-0.254); referral_source_organic (-0.222); industry_DevTools (-0.195),total_usage_count,Engagement,Usage education — send feature tips or a re-onboarding session to lift day-to-day usage,Monitor / act within the month
A-f25509,False,0.4083747106208063,Medium,Enterprise,EdTech,1083,12996,annual,442.2698116023333,5307.237739227999,total_errors (+0.446); referral_source_other (+0.211); days_since_last_activity (+0.200),total_usage_count (-1.022); engagement_trend_ratio (-0.450); industry_DevTools (-0.195),total_errors,Support/Technical,Technical support outreach — elevated error activity; proactively offer troubleshooting help,Monitor / act within the month
A-3a7284,False,0.4195683175779481,Medium,Enterprise,FinTech,1519,18228,annual,637.3242744009032,7647.891292810838,tenure_months (+0.697); tenure_days (+0.696); total_usage_count (+0.462),engagement_trend_ratio (-0.970); upgrade_flag (-0.348); referral_source_organic (-0.222),tenure_months,Relationship,Loyalty/retention check-in — tenure-related risk signal; a relationship-focused outreach from account management,Monitor / act within the month
A-3a5ad8,False,0.4065815080397957,Medium,Enterprise,HealthTech,0,0,annual,0.0,0.0,industry_HealthTech (+0.358); country_US (+0.200); total_errors (+0.141),referral_source_organic (-0.222); tenure_months (-0.209); tenure_days (-0.208),industry_HealthTech,Segment-Level,Not an individually actionable behavior — this account's industry segment shows elevated structural risk; consider segment-level strategy (tailored onboarding or pricing for this vertical) rather than one-off outreach,Monitor / act within the month
A-65a46c,False,0.7560084765341916,High,Pro,HealthTech,1715,20580,annual,1296.5545372561385,15558.654447073664,engagement_trend_ratio (+1.068); referral_source_event (+0.390); industry_HealthTech (+0.358),total_usage_count (-0.472); tenure_months (-0.289); tenure_days (-0.289),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,Act this week
A-8b25f2,True,0.4698467184085601,Medium,Pro,Cybersecurity,2587,31044,monthly,1215.493460522945,14585.92152627534,total_usage_count (+0.290); total_errors (+0.255); country_US (+0.200),industry_DevTools (-0.195); engagement_trend_ratio (-0.106); plan_tier_Pro (-0.104),total_usage_count,Engagement,Usage education — send feature tips or a re-onboarding session to lift day-to-day usage,Monitor / act within the month
A-fabe19,False,0.6749333029497308,Medium,Enterprise,DevTools,0,0,monthly,0.0,0.0,tenure_months (+0.682); tenure_days (+0.681); industry_DevTools (+0.654),engagement_trend_ratio (-0.614); total_usage_count (-0.600); upgrade_flag (-0.348),tenure_months,Relationship,Loyalty/retention check-in — tenure-related risk signal; a relationship-focused outreach from account management,Monitor / act within the month
A-adc1f3,False,0.2799423754996284,Low,Pro,Cybersecurity,995,11940,monthly,278.54266362213025,3342.5119634655634,tenure_months (+0.427); tenure_days (+0.426); country_US (+0.200),total_usage_count (-0.612); engagement_trend_ratio (-0.587); referral_source_organic (-0.222),tenure_months,Relationship,Loyalty/retention check-in — tenure-related risk signal; a relationship-focused outreach from account management,No action needed
A-503d5a,True,0.5925129204428162,Medium,Enterprise,FinTech,11144,133728,annual,6602.9639854147445,79235.56782497693,engagement_trend_ratio (+0.682); total_usage_count (+0.447); referral_source_other (+0.211),clv_proxy (-0.333); tenure_months (-0.326); tenure_days (-0.325),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,Monitor / act within the month
A-fd7ad3,False,0.4436937113054498,Medium,Enterprise,Cybersecurity,551,6612,monthly,244.47523492930284,2933.7028191516342,tenure_months (+0.656); tenure_days (+0.655); referral_source_event (+0.390),engagement_trend_ratio (-1.028); total_errors (-0.582); days_since_last_activity (-0.248),tenure_months,Relationship,Loyalty/retention check-in — tenure-related risk signal; a relationship-focused outreach from account management,Monitor / act within the month
A-186a44,False,0.5578581772466047,Medium,Enterprise,HealthTech,380,4560,monthly,211.98610735370977,2543.833288244517,engagement_trend_ratio (+1.024); total_usage_count (+0.482); industry_HealthTech (+0.358),tenure_months (-0.521); tenure_days (-0.520); days_since_last_activity (-0.221),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,Monitor / act within the month
A-e888d1,False,0.384474484065852,Medium,Pro,Cybersecurity,833,9996,monthly,320.2672452268547,3843.206942722256,engagement_trend_ratio (+1.657); total_usage_count (+0.240); referral_source_other (+0.211),tenure_months (-0.865); tenure_days (-0.863); total_errors (-0.354),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,Monitor / act within the month
A-69fad4,True,0.3145541466173565,Medium,Basic,FinTech,0,0,monthly,0.0,0.0,engagement_trend_ratio (+0.312); country_UK (+0.227); industry_FinTech (+0.185),tenure_months (-0.329); tenure_days (-0.328); country_US (-0.312),engagement_trend_ratio,Engagement,Proactive check-in — usage has been trending down; offer a refresher demo or usage walkthrough,Monitor / act within the month
